"FullName","Name","CreationTime","LastWriteTime","Length","Attributes"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_HDR\HDR Team\Task Orders\2020\TO7_Parking_Study\Subcontract","Subcontract","11/2/2023 2:46:51 PM","5/19/2022 10:02:19 AM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_HDR\HDR Team\Task Orders\2020\TO7_Parking_Study\Subcontract\Executed Master SubContract-KLD Eng_NYCDOT-ITS_TF01ESA5_SIGNED_02.06.20.pdf","Executed Master SubContract-KLD Eng_NYCDOT-ITS_TF01ESA5_SIGNED_02.06.20.pdf","5/19/2022 9:39:00 AM","5/19/2022 9:39:03 AM","702256","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_HDR\HDR Team\Task Orders\2022\TO-8 MDA Staff Support\NCFT\231204.NYCDOT.ESA-Task-8-TrafficSimulation.Contractual Fee_NCFT#2.xlsx","231204.NYCDOT.ESA-Task-8-TrafficSimulation.Contractual Fee_NCFT#2.xlsx","12/5/2023 11:22:00 AM","12/5/2023 11:22:00 AM","67229","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_HDR\HDR Team\Task Orders\2022\TO-8 MDA Staff Support\Sub Agreement\Executed Master SubContract-KLD Eng_NYCDOT-ITS_TF01ESA5_SIGNED_02.06.20.pdf","Executed Master SubContract-KLD Eng_NYCDOT-ITS_TF01ESA5_SIGNED_02.06.20.pdf","6/30/2022 2:59:59 PM","6/30/2022 3:00:01 PM","702256","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_HDR\HDR Team\Task Orders\2023\TO9 LPR Data Collection\Registered_Final\231114.NYCDOT.ESA-Task-9-(TO2) Parking LPR Pilot Study.Contractual Fee_Rev_with Original Hours.xlsx","231114.NYCDOT.ESA-Task-9-(TO2) Parking LPR Pilot Study.Contractual Fee_Rev_with Original Hours.xlsx","5/14/2024 7:38:29 AM","5/14/2024 7:38:07 AM","105068","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_HDR\HDR Team\Task Orders\2023\TO9 LPR Data Collection\Registered_Final\Executed Master SubContract-KLD Eng_NYCDOT-ITS_TF01ESA5_SIGNED_02.06.20.pdf","Executed Master SubContract-KLD Eng_NYCDOT-ITS_TF01ESA5_SIGNED_02.06.20.pdf","9/15/2023 7:29:08 PM","9/15/2023 7:29:09 PM","702256","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\Contract_Stage","Contract_Stage","11/2/2023 2:47:03 PM","9/10/2024 10:44:30 PM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\Contract_Stage\Contract Reporting Forms - all Tasks","Contract Reporting Forms - all Tasks","11/2/2023 2:47:04 PM","5/6/2022 8:29:02 AM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\Contract_Stage\Subcontract BN760078","Subcontract BN760078","11/2/2023 2:47:10 PM","2/6/2023 4:24:53 PM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\Contract_Stage\Directive-2-Cost-Reimbursable-Contract-Payment-Request-Audits-Reformatted-7-30-18.pdf","Directive-2-Cost-Reimbursable-Contract-Payment-Request-Audits-Reformatted-7-30-18.pdf","3/27/2023 9:31:39 PM","3/27/2023 9:31:40 PM","189996","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\Contract_Stage\Pages from ESA-Contract JHK Executed Composite.pdf","Pages from ESA-Contract JHK Executed Composite.pdf","1/12/2021 11:18:04 AM","1/12/2021 11:18:05 AM","198233","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\Meetings\20221027\Evaluation Draft Report - Bloomingdale_20221027.docx","Evaluation Draft Report - Bloomingdale_20221027.docx","10/27/2022 1:31:52 PM","10/27/2022 12:53:14 PM","8634782","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation","Detector Evaluation","11/2/2023 2:47:40 PM","2/3/2020 10:06:59 AM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\939-1_Korean Expansion\Contractual","Contractual","11/2/2023 2:47:25 PM","9/9/2022 8:14:01 AM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\939-1_Korean Expansion\Invoices Ph2\Invoice #8\Archive\TV 287 - check contract if mileage allowed.txt","TV 287 - check contract if mileage allowed.txt","11/8/2022 7:35:31 PM","11/8/2022 7:35:32 PM","0","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\CV_ 00D103\Drafts\Subcontract Agreement BN760078 - Task Order 1 SM.docx","Subcontract Agreement BN760078 - Task Order 1 SM.docx","5/4/2020 6:58:56 AM","5/4/2020 6:58:56 AM","28220","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\CV_ 00D103\Drafts\Subcontract Agreement BN760078 - Task Order 1.docx","Subcontract Agreement BN760078 - Task Order 1.docx","4/22/2020 11:35:26 AM","4/22/2020 11:35:27 AM","23983","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\CV_ 00D103\Drafts\Subcontract Agreement BN760078 - Task Order 1_Rev1.docx","Subcontract Agreement BN760078 - Task Order 1_Rev1.docx","5/5/2020 9:53:36 AM","5/5/2020 9:53:35 AM","25514","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\CV_ 00D103\Drafts\Subcontract Agreement BN760078 - Task Order 1_Rev1.pdf","Subcontract Agreement BN760078 - Task Order 1_Rev1.pdf","5/5/2020 5:32:38 PM","5/5/2020 5:32:46 PM","119030","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\CV_ 00D103\Drafts\Subcontract Agreement BN760078 - Task Order 1_Rev1_sig.pdf","Subcontract Agreement BN760078 - Task Order 1_Rev1_sig.pdf","5/5/2020 5:34:18 PM","5/5/2020 5:34:18 PM","171411","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\CV_ 00D103\Final SOW and Subagreement\Subcontract Agreement BN760078 - Task Order 1_Rev1_sig-jhk - Executed.pdf","Subcontract Agreement BN760078 - Task Order 1_Rev1_sig-jhk - Executed.pdf","12/31/4500 7:00:00 PM","5/6/2020 6:35:00 PM","275177","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\00D-xx Detector Evaluation_v3.xlsx","00D-xx Detector Evaluation_v3.xlsx","9/5/2019 6:41:43 PM","9/5/2019 6:49:51 PM","28641","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\00D-xx Detector Evaluation_v4.xlsx","00D-xx Detector Evaluation_v4.xlsx","11/15/2019 3:07:47 PM","11/17/2019 6:00:59 PM","29625","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\00D-xx Draft Detector evaluation_20190905.docx","00D-xx Draft Detector evaluation_20190905.docx","7/31/2019 7:02:57 PM","9/5/2019 6:58:10 PM","1801616","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\00D-xx Draft Detector evaluation_20190905.pdf","00D-xx Draft Detector evaluation_20190905.pdf","9/17/2019 7:14:00 PM","9/17/2019 7:14:00 PM","508935","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\OLD\00D-xx Detector evaluation - Copy.docx","00D-xx Detector evaluation - Copy.docx","7/7/2019 5:08:07 PM","7/7/2019 5:08:32 PM","967269","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\OLD\00D-xx Detector Evaluation -Hour.xlsx","00D-xx Detector Evaluation -Hour.xlsx","7/7/2019 5:08:50 PM","7/7/2019 5:09:05 PM","29263","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\OLD\00D-xx Detector evaluation.docx","00D-xx Detector evaluation.docx","7/5/2019 3:47:05 PM","7/7/2019 4:50:33 PM","986720","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\OLD\00D-xx Detector Evaluation.xlsx","00D-xx Detector Evaluation.xlsx","7/5/2019 7:14:05 PM","7/22/2019 4:24:38 PM","31956","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\OLD\00D-xx Detector Evaluation_v1.xlsx","00D-xx Detector Evaluation_v1.xlsx","7/25/2019 10:30:12 AM","7/25/2019 10:32:59 AM","31875","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\OLD\00D-xx Detector Evaluation_v2.xlsx","00D-xx Detector Evaluation_v2.xlsx","7/31/2019 7:03:52 PM","7/31/2019 7:04:16 PM","33403","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\OLD\00D-xx Draft Detector evaluation_v1.docx","00D-xx Draft Detector evaluation_v1.docx","7/8/2019 10:12:28 AM","7/8/2019 10:18:19 AM","983673","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\OLD\00D-xx Draft Detector evaluation_v2.docx","00D-xx Draft Detector evaluation_v2.docx","7/8/2019 11:52:38 AM","7/8/2019 11:24:50 AM","983483","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\OLD\00D-xx Draft Detector evaluation_v3.docx","00D-xx Draft Detector evaluation_v3.docx","7/17/2019 3:40:34 PM","7/17/2019 7:30:00 PM","987466","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\OLD\00D-xx Draft Detector evaluation_v3body.docx","00D-xx Draft Detector evaluation_v3body.docx","7/17/2019 7:30:14 PM","7/17/2019 7:30:31 PM","969100","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\OLD\00D-xx Draft Detector evaluation_v4 ST SM.docx","00D-xx Draft Detector evaluation_v4 ST SM.docx","7/25/2019 10:11:08 AM","7/25/2019 10:11:08 AM","1804503","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\OLD\00D-xx Draft Detector evaluation_v4.docx","00D-xx Draft Detector evaluation_v4.docx","7/22/2019 3:59:39 PM","7/23/2019 12:52:53 PM","1799419","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Detector Evaluation\OLD\00D-xx Draft Detector evaluation_v5.docx","00D-xx Draft Detector evaluation_v5.docx","7/25/2019 10:14:19 AM","7/25/2019 6:40:52 PM","1802074","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\MIM\Subcontract","Subcontract","11/2/2023 2:47:59 PM","2/6/2023 4:26:11 PM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\MIM\Invoices 00D-03\EAB Adjustments\March 2024 NCTE\Approved for 10-2-24\Multiple Award Contract(CTA1) FMS 5.10.24.pdf","Multiple Award Contract(CTA1) FMS 5.10.24.pdf","5/12/2024 11:39:07 AM","5/12/2024 11:39:11 AM","118419","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_ESA_ITS\2018_JHK Team\TASK ORDERS\Other Support Task_1343\Subcontract","Subcontract","11/2/2023 2:48:00 PM","2/9/2023 11:36:31 AM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_Retiming_2018_952\Web Tool Task Description v0.docx","Web Tool Task Description v0.docx","10/31/2017 8:06:23 AM","10/19/2017 3:15:27 PM","2327212","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_TSP_ESA\Subcontract","Subcontract","11/2/2023 2:48:57 PM","7/25/2022 1:57:38 PM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_TSP_ESA\KLD Subcontractor Profile Form_03042021_JHK-s.pdf","KLD Subcontractor Profile Form_03042021_JHK-s.pdf","10/15/2021 12:45:50 PM","10/15/2021 12:45:50 PM","263006","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_TSP_ESA\4T\Negotiations\KLD Subcontractor Profile Form_03042021_JHK-s.pdf","KLD Subcontractor Profile Form_03042021_JHK-s.pdf","3/11/2021 8:41:34 AM","3/11/2021 8:41:35 AM","263006","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_TSP_ESA\Sent\KLD Subcontractor Profile Form_03042021_incomplete.xlsx","KLD Subcontractor Profile Form_03042021_incomplete.xlsx","3/4/2021 2:14:51 PM","3/5/2021 1:42:30 AM","55261","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_TSP_ESA\Sent\KLD Subcontractor Profile Form_03042021_JHK-s.pdf","KLD Subcontractor Profile Form_03042021_JHK-s.pdf","3/5/2021 8:43:50 PM","3/5/2021 8:43:51 PM","263006","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Awarded\NYCDOT_TSP_ESA\Temp-Communication\03-08\KLD Subcontractor Profile Form_03042021_JHK-s.pdf","KLD Subcontractor Profile Form_03042021_JHK-s.pdf","3/5/2021 4:55:00 PM","5/20/2021 1:31:42 PM","263006","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\Info on Billing Principals\Directive-2-Cost-Reimbursable-Contract-Payment-Request-Audits-Reformatted-7-30-18.pdf","Directive-2-Cost-Reimbursable-Contract-Payment-Request-Audits-Reformatted-7-30-18.pdf","3/3/2023 7:33:46 PM","3/3/2023 7:33:48 PM","189996","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NO BID or LOST or ARCHIVED\NYCDOT_FDR_Promenade_WAITT\NYC Contract Services - Doing Business Data Form Dec 8 2016 signed.pdf","NYC Contract Services - Doing Business Data Form Dec 8 2016 signed.pdf","12/8/2016 2:12:44 PM","12/8/2016 2:12:44 PM","179225","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NO BID or LOST or ARCHIVED\NYCDOT_FDR_Promenade_WAITT\NYC Contract Services - Doing Business Data Form Dec 8 2016.pdf","NYC Contract Services - Doing Business Data Form Dec 8 2016.pdf","12/8/2016 2:12:46 PM","12/8/2016 2:12:46 PM","1868881","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NO BID or LOST or ARCHIVED\NYCDOT_FDR_Promenade_WAITT\Sent\NYC Contract Services - Doing Business Data Form Dec 8 2016 signed.pdf","NYC Contract Services - Doing Business Data Form Dec 8 2016 signed.pdf","12/16/2016 12:23:38 PM","12/16/2016 12:23:38 PM","179225","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NO BID or LOST or ARCHIVED\NYCDOT_Traffic_Signals_St_Lights_Repair_Mnt_Sys\Fortis\RFP\MWBE-LL1-Notice-to-Prospective-Contractors-092420.pdf","MWBE-LL1-Notice-to-Prospective-Contractors-092420.pdf","6/20/2022 8:41:00 AM","6/20/2022 8:41:00 AM","167538","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_CPM_ESA_AKRF\Baldwin Street ULURP\December 2024\Insurance Requirements - DOT HWCESA16B Contract.pdf","Insurance Requirements - DOT HWCESA16B Contract.pdf","12/19/2024 11:05:00 AM","12/19/2024 11:05:00 AM","351427","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_CPM_ESA_AKRF\Brookville Blvd Mini RFP\Contractual","Contractual","5/22/2025 11:33:18 AM","5/22/2025 11:33:27 AM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_CPM_ESA_AKRF\Brookville Blvd Mini RFP\Contractual\2-4-2025\Insurance Requirements - DOT HWCESA16B Contract.pdf","Insurance Requirements - DOT HWCESA16B Contract.pdf","2/5/2025 1:39:43 PM","2/5/2025 1:39:44 PM","351427","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_CPM_ESA_AKRF\Brookville Blvd Mini RFP\Proposal Stage\HWCESA16B Brookville Blvd Traffic Study Program Description_2024-5-7_v2.docx","HWCESA16B Brookville Blvd Traffic Study Program Description_2024-5-7_v2.docx","5/13/2024 4:40:23 PM","5/13/2024 4:40:23 PM","31517","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_CPM_ESA_AKRF\NorthernBlvd\Invoicing\DOT Contract Compliance","DOT Contract Compliance","11/2/2023 2:49:35 PM","3/31/2022 8:29:01 AM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_ESA_Planning\AECOM Team\Contract Payments Verification","Contract Payments Verification","11/2/2023 2:49:47 PM","12/31/2024 10:58:52 AM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_ESA_Planning\AECOM Team\2018\Contract","Contract","11/2/2023 2:49:43 PM","4/7/2022 10:55:10 AM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_ESA_Planning\AECOM Team\2018\Contract\KLD_Contract_Rates.pdf","KLD_Contract_Rates.pdf","3/3/2020 12:08:00 PM","3/3/2020 12:08:07 PM","231415","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_ESA_Planning\AECOM Team\SI-2000\KLD_Contract_Rates.pdf","KLD_Contract_Rates.pdf","3/3/2020 12:08:00 PM","3/3/2020 12:08:14 PM","231415","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_ESA_Planning\AECOM Team\Task Orders\T34 - Jamaica Transit Evaluation","T34 - Jamaica Transit Evaluation","3/18/2026 2:08:33 PM","3/18/2026 2:09:11 PM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_ESA_Planning\AECOM Team\Task Orders\T1 - OHFD Staff Support\OHD T1 Description.docx","OHD T1 Description.docx","11/18/2019 6:20:26 AM","11/13/2019 3:14:44 PM","15741","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_ESA_Planning\Sam Schwartz\Subcontractor Profile Form_KLD ENGINEERING P.C. v1.xlsx","Subcontractor Profile Form_KLD ENGINEERING P.C. v1.xlsx","6/13/2023 9:29:44 PM","6/13/2023 9:29:43 PM","58023","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_ESA_Planning\Sam Schwartz\Subcontractor Profile Form_KLD ENGINEERING P.C..xlsx","Subcontractor Profile Form_KLD ENGINEERING P.C..xlsx","3/15/2023 3:58:05 PM","6/13/2023 1:27:50 PM","58395","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_ESA_Planning\Sam Schwartz\Sent to SSE 2023-06-13\Subcontractor Profile Form_KLD ENGINEERING P.C..xlsx","Subcontractor Profile Form_KLD ENGINEERING P.C..xlsx","6/13/2023 1:05:36 PM","6/13/2023 1:27:50 PM","58395","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_ESA_Planning\STV Team\From STV\02. Current and Prior Contracts Matrix.docx","02. Current and Prior Contracts Matrix.docx","1/18/2018 8:07:22 AM","1/24/2018 10:57:00 AM","13526","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_ESA_Planning\STV Team\From STV\Files with Content\Current and Prior Contracts Matrix.docx","Current and Prior Contracts Matrix.docx","1/18/2018 8:07:22 AM","1/24/2018 8:40:41 AM","18179","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCDOT\NYCDOT_ESA_Planning\WSP-PTG Team\SI-2000\Contract_rates.pdf","Contract_rates.pdf","9/15/2023 10:55:24 AM","9/15/2023 10:55:29 AM","176555","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCEDC\with_Cashin","with_Cashin","11/2/2023 2:51:33 PM","8/15/2016 10:13:36 AM",,"Directory"
"F:\Bids and Proposals\Past_Proposals\NYCEDC\Fifth Avenue Corridor Public Realm Study\Proposal Stage\Thornton-Dewberry-Lost\Intent_to_Perform_as_Subcontractor_Form_0-KLD.pdf","Intent_to_Perform_as_Subcontractor_Form_0-KLD.pdf","7/25/2025 7:08:42 PM","7/30/2025 6:09:49 PM","97668","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCEDC\Fifth Avenue Corridor Public Realm Study\Proposal Stage\Thornton-Dewberry-Lost\Intent_to_Perform_as_Subcontractor_Form_0-KLDsigned.pdf","Intent_to_Perform_as_Subcontractor_Form_0-KLDsigned.pdf","7/30/2025 6:10:23 PM","7/30/2025 6:10:23 PM","109528","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCEDC\Fifth Avenue Corridor Public Realm Study\Proposal Stage\Thornton-Dewberry-Lost\Intent_to_Perform_as_Subcontractor_Form_0.pdf","Intent_to_Perform_as_Subcontractor_Form_0.pdf","7/25/2025 6:54:23 PM","7/25/2025 6:54:23 PM","117723","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCEDC\Fifth Avenue Corridor Public Realm Study\Tylin-NV5\Proposal Stage\NYCEDC-Intent-to-Perform-as-a-Subcontractor-02-04-2015.pdf","NYCEDC-Intent-to-Perform-as-a-Subcontractor-02-04-2015.pdf","7/23/2025 3:15:05 PM","7/23/2025 3:15:05 PM","143516","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCEDC\Fifth Avenue Corridor Public Realm Study\Tylin-NV5\Proposal Stage\Sent\KLD - NYCEDC-Intent-to-Perform-as-a-Subcontractor-02-04-2015.pdf","KLD - NYCEDC-Intent-to-Perform-as-a-Subcontractor-02-04-2015.pdf","7/24/2025 7:45:19 AM","7/30/2025 6:00:17 PM","118543","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCEDC\Fifth Avenue Corridor Public Realm Study\Tylin-NV5\Proposal Stage\Sent\KLD - NYCEDC-Intent-to-Perform-as-a-Subcontractor-02-04-2015_v1.pdf","KLD - NYCEDC-Intent-to-Perform-as-a-Subcontractor-02-04-2015_v1.pdf","8/1/2025 10:52:02 AM","8/1/2025 10:52:02 AM","105467","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCEDC\July 2012\RFP Resident Engineering Services On-Call Retainer Contract No 32020004.pdf","RFP Resident Engineering Services On-Call Retainer Contract No 32020004.pdf","7/20/2012 2:26:17 PM","7/20/2012 2:26:18 PM","1954954","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCEDC\LAND USE SERVICES AND TRAFFIC ENGINEERING\2025\Mini RFPs\St.George EIS\AKRF\2026-01-21 Intent to Perform as a Subcontractor_KLD.docx","2026-01-21 Intent to Perform as a Subcontractor_KLD.docx","1/21/2026 9:40:57 AM","1/21/2026 9:41:12 AM","331533","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCEDC\LAND USE SERVICES AND TRAFFIC ENGINEERING\2025\Mini RFPs\St.George EIS\AKRF\2026-01-21 Intent to Perform as a Subcontractor_KLD.pdf","2026-01-21 Intent to Perform as a Subcontractor_KLD.pdf","1/21/2026 9:41:08 AM","1/21/2026 9:41:08 AM","111406","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCEDC\LAND USE SERVICES AND TRAFFIC ENGINEERING\2025\Mini RFPs\St.George EIS\AKRF\Intent to Perform as a Subcontractor_KLD.pdf","Intent to Perform as a Subcontractor_KLD.pdf","2/2/2026 3:19:10 PM","2/2/2026 3:19:10 PM","216255","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCEDC\LAND USE SERVICES AND TRAFFIC ENGINEERING\2025\Mini RFPs\St.George EIS\AKRF\Sent\2026-01-21 Intent to Perform as a Subcontractor_KLD.pdf","2026-01-21 Intent to Perform as a Subcontractor_KLD.pdf","1/21/2026 9:41:08 AM","1/21/2026 9:41:08 AM","111406","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCEDC\LAND USE SERVICES AND TRAFFIC ENGINEERING\2025\Mini RFPs\St.George EIS\RFP\Intent to Perform as a Subcontractor_NAME HERE.docx","Intent to Perform as a Subcontractor_NAME HERE.docx","1/21/2026 9:01:45 AM","1/21/2026 9:01:45 AM","330967","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCEDC\LAND USE SERVICES AND TRAFFIC ENGINEERING\2025\Mini RFPs\St.George EIS\Tylin\Intent to Perform as a Subcontractor_KLD Engineering.pdf","Intent to Perform as a Subcontractor_KLD Engineering.pdf","1/23/2026 9:25:58 AM","1/23/2026 9:25:59 AM","86101","Archive"
"F:\Bids and Proposals\Past_Proposals\NYCEDC\LAND USE SERVICES AND TRAFFIC ENGINEERING\2025\Mini RFPs\St.George EIS\Tylin\Intent to Perform as a Subcontractor_KLD Engineering_Filled.pdf","Intent to Perform as a Subcontractor_KLD Engineering_Filled.pdf","1/23/2026 9:28:31 AM","1/23/2026 9:28:31 AM","91882","Archive"
